id;nombre;precio;numero_cajas;tipo;tamaño;color;descripcion;dimensiones;material;carga;frecuencia;potencia;tension
1149;REMSTA;636000;2;living;;;;4x7x9;Plastico;46.0;;;
1150;STOCKSUND;796000;3;living;;;;8x3x1;Organico;35.0;;;
1151;INGOLF;140000;1;living;;;;3x1x8;Reciclado;15.0;;;
1152;FLINTAN;196000;1;living;;;;7x4x5;Reciclado;32.0;;;
1153;IKEA PS GULLHOLMEN;236000;5;living;;;;5x10x9;Organico;3.0;;;
1154;MARKUS;636000;3;living;;;;3x1x4;Reciclado;32.0;;;
1155;BEKVÄM;47200;3;living;;;;3x8x6;Madera;9.0;;;
1156;MELLTORP / ADDE;287200;4;living;;;;5x3x3;Organico;12.0;;;
1157;TOSSBERG;396000;4;living;;;;3x8x9;Plastico;25.0;;;
1158;SAKARIAS;40000;4;living;;;;1x3x6;Organico;44.0;;;
1159;KYRRE;48000;1;living;;;;3x6x3;Madera;32.0;;;
1160;TEODORES;76000;2;living;;;;6x8x4;Plastico;9.0;;;
1161;BUSKBO;540000;4;living;;;;8x5x3;Organico;41.0;;;
1162;JOKKMOKK;63360;2;living;;;;5x10x8;Organico;12.0;;;
1163;FANBYN;220000;4;living;;;;3x4x8;Plastico;48.0;;;
1164;NORRÅKER;236000;5;living;;;;4x3x9;Plastico;37.0;;;
1165;LEIFARNE;248000;2;living;;;;8x5x9;Madera;22.0;;;
1166;ODGER;316000;2;living;;;;4x1x8;Madera;23.0;;;
1167;TOBIAS;276000;2;living;;;;5x10x7;Madera;3.0;;;
1168;TULLSTA;436000;2;living;;;;7x2x9;Madera;22.0;;;
1169;STIG;55200;4;living;;;;7x9x5;Organico;25.0;;;
1170;ÖRFJÄLL;156000;1;living;;;;8x4x2;Madera;1.0;;;
1171;VEDBO;780000;4;living;;;;1x1x7;Organico;41.0;;;
1172;HARRY;159200;4;living;;;;6x7x10;Organico;6.0;;;
1173;IKEA PS LÖMSK;276000;1;living;;;;7x1x10;Organico;13.0;;;
1174;LOBERGET / SIBBEN;76000;4;living;;;;1x6x3;Reciclado;33.0;;;
1175;ÖRFJÄLL;156000;4;living;;;;1x6x10;Reciclado;21.0;;;
1176;POÄNG;143200;2;living;;;;5x5x6;Reciclado;4.0;;;
1177;JOKKMOKK;439200;5;living;;;;5x9x10;Madera;40.0;;;
1178;MARIUS;20000;3;living;;;;10x1x2;Organico;4.0;;;
1179;POÄNG;632000;2;living;;;;9x10x7;Plastico;15.0;;;
1180;LEIFARNE;196000;1;living;;;;8x2x7;Plastico;18.0;;;
1181;MALINDA;20000;3;living;;;;5x1x3;Reciclado;38.0;;;
1182;SÖDERHAMN;880000;3;living;;;;6x8x8;Plastico;5.0;;;
1183;MACKAPÄR;236000;5;living;;;;6x8x9;Madera;24.0;;;
1184;NILSOVE / NORNA;339200;4;living;;;;7x2x2;Plastico;29.0;;;
1185;ALEFJÄLL;1036000;2;living;;;;9x6x3;Madera;38.0;;;
1186;EKTORP;540000;5;living;;;;3x9x3;Organico;36.0;;;
1187;LEIFARNE;156000;5;living;;;;4x4x1;Plastico;46.0;;;
1188;STEFAN;68000;2;living;;;;10x5x4;Plastico;50.0;;;
1189;ODGER;141600;2;living;;;;7x3x2;Plastico;44.0;;;
1190;GUNDE;24000;1;living;;;;5x1x10;Reciclado;50.0;;;
1191;NISSE;39200;5;living;;;;1x9x1;Madera;40.0;;;
1192;MALINDA;20000;3;living;;;;6x4x4;Reciclado;19.0;;;
1193;ANTILOP;12800;2;living;;;;4x2x1;Reciclado;28.0;;;
1194;EKERÖ;556000;3;living;;;;4x8x10;Plastico;49.0;;;
1195;HATTEFJÄLL;1036000;5;living;;;;3x6x6;Reciclado;32.0;;;
1196;BÖRJE;140000;4;living;;;;9x6x10;Plastico;50.0;;;
1197;DAGOTTO;55200;2;living;;;;4x10x8;Organico;43.0;;;
1198;JÄRVFJÄLLET;756000;5;living;;;;7x8x6;Madera;32.0;;;
1199;KARLJAN;100000;3;living;;;;10x3x4;Organico;7.0;;;
1200;RÅDVIKEN;540000;2;living;;;;4x10x3;Madera;23.0;;;
1201;HENRIKSDAL;236000;4;living;;;;10x5x8;Plastico;24.0;;;
1202;GRÖNLID;1516000;1;living;;;;8x7x7;Plastico;11.0;;;
1203;MARTIN;79200;5;living;;;;9x8x4;Plastico;24.0;;;
1204;HEMNES;396000;1;living;;;;10x2x10;Reciclado;2.0;;;
1205;LERHAMN;471200;3;living;;;;8x9x2;Plastico;4.0;;;
1206;LÅNGFJÄLL;476000;5;living;;;;7x4x6;Reciclado;32.0;;;
1207;SAKARIAS;516000;2;living;;;;5x1x5;Reciclado;37.0;;;
1208;BALTSAR;476000;4;living;;;;8x9x10;Reciclado;28.0;;;
1209;BERTIL;15200;5;living;;;;9x4x8;Plastico;24.0;;;
1210;BINGSTA;556000;3;living;;;;1x7x4;Reciclado;10.0;;;
1211;ULRIKSBERG;356000;3;living;;;;6x6x7;Plastico;13.0;;;
1212;FÖRSIKTIG;12000;5;living;;;;5x5x1;Reciclado;21.0;;;
1213;JUSTINA;15200;3;living;;;;4x9x2;Organico;43.0;;;
1214;INGOLF;276000;3;living;;;;7x6x5;Plastico;36.0;;;
1215;SAKARIAS;180000;3;living;;;;5x10x8;Reciclado;28.0;;;
1216;KOARP;660000;1;living;;;;3x6x10;Plastico;36.0;;;
1217;MAMMUT;23200;5;living;;;;3x2x10;Organico;30.0;;;
1218;TÄRENDÖ / ADDE;228000;5;living;;;;8x7x5;Organico;17.0;;;
1219;LÅNGFJÄLL;516000;4;living;;;;5x1x1;Organico;12.0;;;
1220;NILSERIK;156000;4;living;;;;8x7x8;Reciclado;41.0;;;
1221;BERTIL;9120;4;living;;;;9x10x7;Madera;44.0;;;
1222;LILLHÖJDEN;316000;3;living;;;;6x9x9;Plastico;28.0;;;
1223;DALFRED;156000;4;living;;;;10x3x3;Organico;23.0;;;
1224;MARKERAD;261600;4;living;;;;1x6x4;Reciclado;29.0;;;
1225;SAKARIAS;76000;3;living;;;;7x8x1;Organico;13.0;;;
1226;JULES;204000;2;living;;;;6x1x10;Madera;20.0;;;
1227;POÄNG;143200;4;living;;;;10x9x7;Reciclado;46.0;;;
1228;SVENBERTIL;196000;4;living;;;;2x3x3;Plastico;30.0;;;
1229;STOCKSUND;1356000;1;living;;;;1x8x9;Reciclado;20.0;;;
1230;VIPPÄRT;23200;4;living;;;;7x6x8;Organico;41.0;;;
1231;ÖRFJÄLL;180000;3;living;;;;1x9x4;Madera;47.0;;;
1232;BENARP;1196000;3;living;;;;10x2x4;Madera;32.0;;;
1233;FRANKLIN;103200;2;living;;;;6x3x10;Reciclado;36.0;;;
1234;MARIUS;20000;5;living;;;;2x3x3;Reciclado;45.0;;;
1235;HENRIKSDAL;40000;2;living;;;;8x2x1;Organico;40.0;;;
1236;NISSE;39200;5;living;;;;7x7x9;Organico;35.0;;;
1237;SKOGSTORP;636000;3;living;;;;6x6x9;Reciclado;24.0;;;
1238;FJÄLLBERGET;796000;3;living;;;;8x5x5;Organico;28.0;;;
1239;ANTILOP;88000;3;living;;;;4x10x5;Plastico;31.0;;;
1240;JUSTINA;15200;2;living;;;;2x1x1;Reciclado;37.0;;;
1241;VIMUND;239200;1;living;;;;2x2x7;Madera;50.0;;;
1242;KULLABERG;176000;5;living;;;;5x1x7;Organico;13.0;;;
1243;LIDHULT;1436000;2;living;;;;3x3x5;Organico;20.0;;;
1244;BEKVÄM;116000;2;living;;;;10x6x6;Plastico;47.0;;;
1245;TERJE;63200;2;living;;;;4x7x2;Plastico;26.0;;;
1246;RÖNNINGE;276000;1;living;;;;4x1x6;Organico;13.0;;;
1247;LANGUR;40000;2;living;;;;3x5x9;Reciclado;27.0;;;
1248;KULLABERG;140000;4;living;;;;2x3x4;Plastico;17.0;;;
1249;LIDKULLEN;280000;1;living;;;;5x9x10;Madera;24.0;;;
1250;HENRIKSDAL;236000;3;living;;;;8x1x7;Reciclado;40.0;;;
1251;LÅNGFJÄLL;636000;1;living;;;;5x10x8;Reciclado;15.0;;;
1252;MELLTORP / TEODORES;231200;4;living;;;;5x9x6;Plastico;50.0;;;
1253;STUVA / FRITIDS;316000;2;living;;;;10x3x10;Organico;34.0;;;
1254;SUNNEA;17600;2;living;;;;1x3x8;Plastico;14.0;;;
1255;ÖRFJÄLL;180000;5;living;;;;9x4x8;Plastico;33.0;;;
1256;EKENÄS;796000;5;living;;;;5x4x2;Madera;36.0;;;
1257;LERHAMN;116000;5;living;;;;1x5x1;Madera;31.0;;;
1258;EKEDALEN;180000;1;living;;;;5x9x3;Reciclado;28.0;;;
1259;LEIFARNE;80000;1;living;;;;5x3x8;Reciclado;50.0;;;
1260;BOLMEN;17600;5;living;;;;2x4x9;Organico;37.0;;;
1261;POÄNG;477600;5;living;;;;9x2x8;Plastico;40.0;;;
1262;BUSKBO;460000;5;living;;;;7x1x3;Madera;24.0;;;
1263;MELLTORP / TEODORES;463200;5;living;;;;8x2x6;Madera;27.0;;;
1264;BUSSAN;420000;5;living;;;;2x9x8;Reciclado;40.0;;;
1265;POÄNG;340000;1;living;;;;10x3x3;Plastico;27.0;;;
1266;LEIFARNE;156000;5;living;;;;7x5x2;Madera;39.0;;;
1267;HAVSTEN;860000;2;living;;;;1x8x9;Organico;41.0;;;
1268;SÖDERHAMN;1140000;1;living;;;;1x4x6;Organico;48.0;;;
1269;VEDBO;1076000;4;living;;;;7x3x6;Organico;30.0;;;
1270;MELLTORP / NILSOVE;711200;5;living;;;;2x1x6;Madera;29.0;;;
1271;LEIFARNE;80000;4;living;;;;7x1x7;Plastico;12.0;;;
1272;MALINDA;20000;3;living;;;;5x3x9;Reciclado;1.0;;;
1273;HEMNES;236000;2;living;;;;4x7x9;Plastico;29.0;;;
1274;BEKVÄM;79200;4;living;;;;2x7x1;Organico;35.0;;;
1275;VIPPÄRT;23200;4;living;;;;3x6x9;Reciclado;21.0;;;
1276;SUNNEA;17600;4;living;;;;5x2x6;Reciclado;1.0;;;
1277;ÖRFJÄLL;180000;1;living;;;;3x10x6;Madera;2.0;;;
1278;ÖRFJÄLL;180000;2;living;;;;8x5x1;Reciclado;12.0;;;
1279;HENRIKSDAL;180000;4;living;;;;1x6x9;Reciclado;48.0;;;
1280;SVENARNE;636000;1;living;;;;3x2x2;Madera;35.0;;;
1281;SAKARIAS;140000;4;living;;;;1x7x2;Reciclado;5.0;;;
1282;JÄRVFJÄLLET;676000;1;living;;;;2x2x3;Organico;5.0;;;
1283;POÄNG;36000;3;living;;;;4x2x5;Plastico;7.0;;;
1284;LÅNGFJÄLL;556000;5;living;;;;2x9x2;Plastico;15.0;;;
1285;FANBYN;120000;1;living;;;;4x6x1;Plastico;48.0;;;
1286;INGATORP / INGOLF;1380000;3;living;;;;10x8x4;Organico;5.0;;;
1287;VILTO;45600;3;living;;;;8x4x3;Organico;33.0;;;
1288;UTTER;20000;2;living;;;;8x10x7;Madera;18.0;;;
1289;MELLTORP / MARIUS;119200;1;living;;;;7x10x9;Reciclado;25.0;;;
1290;SAKARIAS;76000;1;living;;;;1x5x3;Reciclado;34.0;;;
1291;ANTILOP;20000;1;living;;;;9x2x8;Reciclado;38.0;;;
1292;DJUPVIK;80000;3;living;;;;7x8x3;Organico;39.0;;;
1293;HILLARED;28000;1;living;;;;8x7x2;Organico;14.0;;;
1294;FRANKLIN;119200;3;living;;;;4x7x7;Organico;4.0;;;
1295;ODDBJÖRG;22400;4;living;;;;2x2x9;Reciclado;40.0;;;
1296;LÅNGFJÄLL;596000;3;living;;;;7x7x2;Reciclado;30.0;;;
1297;SVENBERTIL;156000;5;living;;;;7x1x4;Organico;21.0;;;
1298;LEIFARNE;80000;5;living;;;;5x2x5;Plastico;15.0;;;
1299;NORRARYD;208000;3;living;;;;9x9x8;Reciclado;27.0;;;
1300;EKEDALEN;276000;5;living;;;;10x3x9;Madera;22.0;;;
1301;DELAKTIG;1200000;3;living;;;;3x5x2;Organico;32.0;;;
1302;MÖRBYLÅNGA / ODGER;2780000;4;living;;;;9x5x10;Organico;34.0;;;
1303;KARLHUGO;476000;4;living;;;;3x3x3;Plastico;15.0;;;
1304;VALLENTUNA;1558400;1;living;;;;5x6x1;Organico;37.0;;;
1305;JUSTINA;15200;2;living;;;;5x7x9;Plastico;50.0;;;
1306;ELSEBET;31200;1;living;;;;8x6x9;Plastico;19.0;;;
1307;HERDIS;15200;2;living;;;;4x2x10;Madera;7.0;;;
1308;KULLABERG;176000;1;living;;;;7x3x8;Organico;45.0;;;
1309;HENRIKSDAL;32000;2;living;;;;2x7x8;Organico;12.0;;;
1310;HATTEFJÄLL;1156000;3;living;;;;9x3x7;Plastico;16.0;;;
1311;NORDKISA;276000;5;living;;;;6x7x10;Organico;18.0;;;
1312;GRÖNLID;796000;2;living;;;;10x6x8;Organico;48.0;;;
1313;LÅNGFJÄLL;436000;2;living;;;;9x7x9;Organico;6.0;;;
1314;VALLENTUNA;1174400;3;living;;;;3x2x6;Plastico;18.0;;;
1315;LÅNGFJÄLL;516000;3;living;;;;3x2x10;Reciclado;13.0;;;
1316;LEIFARNE;220000;4;living;;;;9x3x8;Reciclado;43.0;;;
1317;MAMMUT;23200;5;living;;;;6x8x2;Organico;7.0;;;
1318;ANTILOP;16000;2;living;;;;10x4x10;Plastico;16.0;;;
1319;NORDMELA;508800;4;living;;;;6x9x8;Plastico;44.0;;;
1320;CILLA;17600;3;living;;;;4x6x8;Madera;28.0;;;
1321;BÖRJE;140000;5;living;;;;8x10x7;Reciclado;16.0;;;
1322;GISTAD;756000;2;living;;;;1x2x1;Reciclado;43.0;;;
1323;POÄNG;305600;4;living;;;;1x10x9;Reciclado;13.0;;;
1324;LÅNGFJÄLL;80000;1;living;;;;6x1x7;Organico;32.0;;;
1325;EKEDALEN;180000;1;living;;;;7x9x2;Plastico;32.0;;;
1326;MÖRBYLÅNGA / BALTSAR;4852000;5;living;;;;3x4x3;Plastico;31.0;;;
1327;LANDSKRONA;1596000;5;living;;;;2x6x1;Reciclado;40.0;;;
1328;DELAKTIG;1880000;5;living;;;;8x5x5;Organico;15.0;;;
1329;LANDSKRONA;2000000;5;living;;;;4x9x5;Reciclado;25.0;;;
1330;NORDVIKEN;180000;3;living;;;;2x5x4;Madera;45.0;;;
1331;NORRÅKER;316000;4;living;;;;10x6x5;Reciclado;41.0;;;
1332;FANBYN;116000;5;living;;;;1x5x7;Madera;49.0;;;
1333;MARTIN;27200;1;living;;;;2x3x6;Organico;30.0;;;
1334;KORNSJÖ;300000;3;living;;;;8x1x9;Reciclado;43.0;;;
1335;LERHAMN;783200;5;living;;;;10x9x1;Organico;47.0;;;
1336;MELLTORP / TEODORES;463200;3;living;;;;2x9x9;Organico;14.0;;;
1337;BEKVÄM;79200;4;living;;;;3x1x2;Reciclado;25.0;;;
1338;STRÅFLY;12000;3;living;;;;8x4x8;Reciclado;42.0;;;
1339;TRANARÖ;76000;4;living;;;;5x10x6;Organico;10.0;;;
1340;MELLTORP / NISSE;157600;3;living;;;;10x5x4;Plastico;21.0;;;
1341;FRANKLIN;103200;5;living;;;;3x2x5;Madera;9.0;;;
1342;GAMLARED / STEFAN;452000;5;living;;;;6x8x9;Reciclado;10.0;;;
1343;AGAM;156000;5;living;;;;8x9x3;Reciclado;42.0;;;
1344;MUREN;1116000;2;living;;;;1x7x10;Plastico;36.0;;;
1345;LEIFARNE;156000;5;living;;;;1x7x5;Reciclado;38.0;;;
1346;HENRIKSDAL;236000;2;living;;;;8x3x2;Plastico;16.0;;;
1347;HENRIKSDAL;556000;2;living;;;;3x1x6;Organico;18.0;;;
1348;LISABO / LEIFARNE;1340000;3;living;;;;3x5x5;Plastico;9.0;;;
1349;NORRARYD;208000;1;living;;;;8x2x6;Organico;1.0;;;
1350;GAMLEBY;1980000;3;living;;;;10x1x9;Madera;18.0;;;
1351;EKEDALEN / HENRIKSDAL;2212000;2;living;;;;6x7x3;Madera;27.0;;;
1352;IKEA PS 2012 / JANINGE;1436000;1;living;;;;1x2x8;Plastico;24.0;;;
1353;MÖCKELBY / FANBYN;3316000;4;living;;;;10x7x5;Plastico;15.0;;;
1354;VIMLE;1360000;5;living;;;;3x10x7;Plastico;17.0;;;
1355;MÖRBYLÅNGA / BALTSAR;3740000;2;living;;;;9x5x6;Plastico;15.0;;;
1356;BORTBERG;39200;4;living;;;;8x8x10;Madera;23.0;;;
1357;ANTILOP;68000;4;living;;;;9x2x5;Reciclado;31.0;;;
1358;TÄRENDÖ / GUNDE;196000;5;living;;;;7x8x3;Organico;47.0;;;
1359;JUSTINA;15200;2;living;;;;6x6x2;Organico;10.0;;;
1360;AGAM;156000;2;living;;;;9x1x1;Plastico;23.0;;;
1361;JANINGE;144000;4;living;;;;3x3x1;Reciclado;15.0;;;
1362;NORNA;23200;3;living;;;;2x6x6;Reciclado;4.0;;;
1363;LERHAMN;116000;1;living;;;;2x9x2;Organico;25.0;;;
1364;FREKVENS;141600;1;living;;;;8x9x5;Organico;22.0;;;
1365;INGOLF;316000;1;living;;;;5x6x3;Madera;3.0;;;
1366;EKEDALEN / EKEDALEN;1876000;5;living;;;;9x1x10;Reciclado;43.0;;;
1367;GAMLARED / LERHAMN;548000;1;living;;;;4x8x1;Reciclado;6.0;;;
1368;HAVSTEN;976000;2;living;;;;6x3x10;Plastico;12.0;;;
1369;IKEA PS 2012 / TEODORES;868000;5;living;;;;3x2x3;Plastico;2.0;;;
1370;RÅSKOG;67200;4;living;;;;5x1x8;Plastico;36.0;;;
1371;HENRIKSDAL;56000;4;living;;;;9x3x6;Organico;20.0;;;
1372;EKEDALEN / EKEDALEN;1356000;4;living;;;;3x3x10;Organico;32.0;;;
1373;RÅSKOG;67200;1;living;;;;3x10x9;Reciclado;27.0;;;
1374;BRORINGE;76000;4;living;;;;7x7x9;Madera;13.0;;;
1375;NOMINELL;100000;2;living;;;;8x1x1;Organico;8.0;;;
1376;YNGVAR;380000;5;living;;;;7x7x1;Plastico;33.0;;;
1377;YPPERLIG / NILSOVE;2060000;4;living;;;;6x5x8;Plastico;38.0;;;
1378;LISABO / ODGER;1500000;5;living;;;;2x5x7;Madera;48.0;;;
1379;LANGUR;88000;1;living;;;;2x7x10;Organico;28.0;;;
1380;LEIFARNE;220000;2;living;;;;4x7x6;Organico;4.0;;;
1381;EKEDALEN / BERNHARD;4372000;4;living;;;;4x7x3;Organico;36.0;;;
1382;INGATORP / INGOLF;2092000;5;living;;;;5x8x1;Plastico;29.0;;;
1383;EKEDALEN;316000;5;living;;;;7x1x4;Reciclado;33.0;;;
1384;SAKARIAS;76000;1;living;;;;4x7x9;Organico;13.0;;;
1385;ÖVRARYD / JANINGE;1228000;5;living;;;;6x10x3;Plastico;43.0;;;
1386;KOLON;120000;3;living;;;;6x2x9;Plastico;1.0;;;
1387;ANTILOP;16000;5;living;;;;3x1x2;Madera;1.0;;;
1388;FRANKLIN;119200;3;living;;;;4x6x2;Organico;45.0;;;
1389;FLISAT;71200;1;living;;;;7x8x10;Madera;36.0;;;
1390;LANGUR;44000;2;living;;;;7x2x8;Reciclado;14.0;;;
1391;VEDBO;556000;1;living;;;;3x4x1;Plastico;9.0;;;
1392;INGATORP;356000;1;living;;;;6x6x10;Reciclado;48.0;;;
1393;LANGUR;320000;4;living;;;;7x6x2;Reciclado;22.0;;;
1394;INGOLF;176000;4;living;;;;9x7x2;Organico;36.0;;;
1395;MÄSTERBY;116000;5;living;;;;2x1x7;Organico;11.0;;;
1396;VATTVIKEN;796000;4;living;;;;5x9x4;Madera;46.0;;;
1397;JANINGE;476000;1;living;;;;5x8x7;Reciclado;13.0;;;
1398;HATTEFJÄLL;836000;3;living;;;;8x6x9;Madera;5.0;;;
1399;VEBERÖD;261600;3;living;;;;4x7x3;Reciclado;30.0;;;
1400;LANEBERG / EKEDALEN;1276000;5;living;;;;6x4x8;Reciclado;10.0;;;
1401;EKEDALEN / EKEDALEN;1876000;2;living;;;;10x1x5;Reciclado;33.0;;;
1402;STOLJAN;176000;4;living;;;;6x9x7;Reciclado;50.0;;;
1403;NORDEN / RÅSKOG;853600;4;living;;;;2x3x4;Reciclado;41.0;;;
1404;EKEDALEN / EKEDALEN;1900000;2;living;;;;6x2x7;Madera;34.0;;;
1405;LANGUR;28000;4;living;;;;2x1x4;Plastico;46.0;;;
1406;HATTEFJÄLL;1036000;4;living;;;;6x1x10;Organico;7.0;;;
1407;SKOGSTA / NORRARYD;2844000;2;living;;;;10x8x2;Madera;24.0;;;
1408;INGATORP / INGOLF;1380000;2;living;;;;10x2x9;Reciclado;27.0;;;
1409;HENRIKSDAL;56000;5;living;;;;10x5x3;Reciclado;17.0;;;
1410;JÄRVFJÄLLET;120000;4;living;;;;4x3x5;Plastico;11.0;;;
1411;SVENBERTIL;248000;1;living;;;;5x10x4;Plastico;48.0;;;
1412;EKERÖ;636000;3;living;;;;8x4x1;Organico;12.0;;;
1413;TROLLBERGET;396000;2;living;;;;7x1x1;Reciclado;16.0;;;
1414;POÄNG;968000;1;living;;;;2x4x2;Plastico;34.0;;;
1415;LIDHULT;2000000;3;living;;;;9x3x10;Reciclado;15.0;;;
1416;SVENBERTIL;80000;5;living;;;;5x1x5;Plastico;38.0;;;
1417;INGATORP / HENRIKSDAL;2100000;4;living;;;;9x7x8;Organico;18.0;;;
1418;HENRIKSDAL;236000;2;living;;;;5x3x6;Reciclado;46.0;;;
1419;MÖRBYLÅNGA / VOLFGANG;3796000;2;living;;;;1x3x7;Plastico;30.0;;;
1420;LISABO / SVENBERTIL;1340000;2;living;;;;10x3x1;Madera;35.0;;;
1421;LANDSKRONA;1116000;4;living;;;;1x5x9;Reciclado;23.0;;;
1422;MELLTORP / JANINGE;735200;4;living;;;;3x4x9;Plastico;14.0;;;
1423;POÄNG;968000;4;living;;;;4x2x1;Plastico;28.0;;;
1424;BRORINGE;76000;4;living;;;;6x5x5;Plastico;47.0;;;
1425;HEMNES;316000;4;living;;;;9x8x3;Madera;33.0;;;
1426;MÖRBYLÅNGA / BERNHARD;5572000;3;living;;;;6x10x3;Reciclado;37.0;;;
1427;TORSBY / BERNHARD;3100000;2;living;;;;5x4x10;Reciclado;5.0;;;
1428;LISABO / ODGER;1500000;3;living;;;;4x4x7;Madera;14.0;;;
1429;RYDEBÄCK/BACKARYD / JANINGE;972000;1;living;;;;7x1x8;Organico;24.0;;;
1430;LIDHULT;2425600;3;living;;;;10x7x2;Plastico;49.0;;;
1431;KIVIK;1040000;4;living;;;;3x8x5;Plastico;21.0;;;
1432;YNGVAR;316000;5;living;;;;6x3x3;Madera;33.0;;;
1433;TORSBY / VOLFGANG;1916000;4;living;;;;7x4x8;Plastico;39.0;;;
1434;NORDVIKEN;220000;3;living;;;;9x3x5;Plastico;12.0;;;
1435;NORDVIKEN / RÖNNINGE;2300000;2;living;;;;10x9x6;Madera;37.0;;;
1436;FUSION;956800;3;living;;;;5x10x8;Plastico;16.0;;;
1437;LERHAMN;783200;2;living;;;;2x8x3;Organico;10.0;;;
1438;BEKVÄM;156000;1;living;;;;2x6x8;Organico;39.0;;;
1439;MELLTORP / NISSE;237600;4;living;;;;1x6x9;Plastico;44.0;;;
1440;EKEDALEN / EKEDALEN;1356000;2;living;;;;1x8x5;Madera;2.0;;;
1441;NORBERG / NISSE;259200;2;living;;;;3x9x4;Plastico;5.0;;;
1442;TROGEN;71200;1;living;;;;5x1x1;Madera;13.0;;;
1443;FLISAT;111200;3;living;;;;2x5x5;Organico;25.0;;;
1444;RÅSKOG;140000;1;living;;;;4x2x5;Reciclado;7.0;;;
1445;NISSE;79200;2;living;;;;8x1x5;Reciclado;34.0;;;
1446;MELLTORP / TEODORES;399200;3;living;;;;5x6x1;Organico;9.0;;;
1447;HILLARED;28000;5;living;;;;4x1x10;Organico;6.0;;;
1448;LERHAMN;471200;1;living;;;;10x10x9;Madera;7.0;;;
1449;EKEDALEN / EKEDALEN;1356000;3;living;;;;3x5x10;Plastico;32.0;;;
1450;HENRIKSDAL;56000;4;living;;;;1x3x5;Reciclado;3.0;;;
1451;EKEDALEN;276000;1;living;;;;10x4x6;Reciclado;11.0;;;
1452;EKEDALEN;180000;5;living;;;;7x6x1;Madera;17.0;;;
1453;MELLTORP / MARIUS;239200;5;living;;;;10x4x10;Organico;1.0;;;
1454;STUVA / FÖLJA;308000;3;living;;;;3x6x6;Plastico;49.0;;;
1455;POÄNG;107200;2;living;;;;7x2x1;Organico;48.0;;;
1456;NORRÅKER;116000;5;living;;;;10x6x9;Plastico;8.0;;;
1457;GAMLEBY;236000;5;living;;;;9x10x10;Madera;37.0;;;
1458;INGATORP / INGOLF;2092000;2;living;;;;1x1x7;Madera;49.0;;;
1459;NORSBORG;1392000;4;living;;;;4x7x5;Organico;35.0;;;
1460;HENRIKSDAL;316000;1;living;;;;2x9x3;Plastico;7.0;;;
1461;EKEDALEN / EKEDALEN;1312000;4;living;;;;1x7x2;Reciclado;24.0;;;
1462;HENRIKSDAL;56000;1;living;;;;2x5x2;Plastico;48.0;;;
1463;EKEDALEN;276000;1;living;;;;7x2x10;Madera;1.0;;;
1464;GLENN;356000;2;living;;;;8x6x9;Organico;6.0;;;
1465;TINGBY / LEIFARNE;1732000;1;living;;;;7x1x4;Madera;25.0;;;
1466;LISABO / RÖNNINGE;1660000;3;living;;;;2x7x8;Madera;12.0;;;
1467;FÄRLÖV;956800;4;living;;;;10x6x9;Reciclado;23.0;;;
1468;TORSBY / LEIFARNE;1340000;4;living;;;;10x10x2;Madera;47.0;;;
1469;NORRÅKER / NORRÅKER;1108000;1;living;;;;2x2x10;Reciclado;11.0;;;
1470;MÖRBYLÅNGA / TOSSBERG;4372000;1;living;;;;10x1x7;Organico;17.0;;;
1471;EKEDALEN / TOBIAS;2452000;3;living;;;;3x4x1;Reciclado;2.0;;;
1472;NORRÅKER / NORRARYD;1012800;2;living;;;;8x10x2;Reciclado;21.0;;;
1473;LANEBERG / KARLJAN;956000;1;living;;;;6x5x5;Organico;22.0;;;
1474;BERNHARD;596000;5;living;;;;2x2x6;Reciclado;20.0;;;
1475;VEDBO;476000;4;living;;;;6x5x4;Reciclado;37.0;;;
1476;GRÖNLID;956000;1;living;;;;10x3x5;Organico;10.0;;;
1477;MÖRBYLÅNGA / BERNHARD;4220000;2;living;;;;5x6x5;Plastico;16.0;;;
1478;INGATORP / INGOLF;2412000;4;living;;;;2x1x7;Reciclado;34.0;;;
1479;DELAKTIG;2160000;5;living;;;;9x6x3;Organico;45.0;;;
1480;HATTEFJÄLL;120000;5;living;;;;4x5x4;Plastico;48.0;;;
1481;KIVIK;2080000;2;living;;;;3x1x9;Organico;7.0;;;
1482;BRORINGE;76000;4;living;;;;6x5x3;Reciclado;31.0;;;
1483;GRUVBYN;436000;3;living;;;;6x2x8;Organico;47.0;;;
1484;MÖRBYLÅNGA / LEIFARNE;2932000;3;living;;;;2x10x5;Plastico;21.0;;;
1485;SVENBERTIL;220000;5;living;;;;2x6x8;Madera;49.0;;;
1486;INGATORP / INGATORP;2180000;4;living;;;;3x8x6;Organico;45.0;;;
1487;MÖRBYLÅNGA / LEIFARNE;2460000;5;living;;;;10x3x2;Plastico;46.0;;;
1488;VANGSTA / TEODORES;676000;3;living;;;;3x6x7;Reciclado;23.0;;;
1489;BERNHARD;596000;3;living;;;;4x6x1;Madera;21.0;;;
1490;MÖRBYLÅNGA / BERNHARD;5572000;3;living;;;;7x6x7;Madera;39.0;;;
1491;SVENBERTIL;80000;1;living;;;;8x6x5;Plastico;25.0;;;
1492;NORRÅKER / RÖNNINGE;868000;4;living;;;;2x2x4;Organico;22.0;;;
1493;NORDVIKEN / NORDVIKEN;1916000;4;living;;;;8x6x5;Plastico;20.0;;;
1494;BLÅMES;300000;3;living;;;;3x10x7;Madera;17.0;;;
